"Gender","Age Groups","Date","Veterans"
"Male","75-79","9/30/2010"," 6,896"
"Male","80-84","9/30/2010"," 6,032"
"Male","85+","9/30/2010"," 5,880"
"Male","20 <","9/30/2010"," 135"
"Male","20-24","9/30/2010"," 4,523"
"Male","25-29","9/30/2010"," 12,605"
"Male","30-34","9/30/2010"," 14,229"
"Male","35-39","9/30/2010"," 16,692"
"Male","40-44","9/30/2010"," 24,220"
"Male","45-49","9/30/2010"," 31,430"
"Male","50-54","9/30/2010"," 33,364"
"Male","55-59","9/30/2010"," 34,921"
"Male","60-64","9/30/2010"," 59,450"
"Male","65-69","9/30/2010"," 42,752"
"Male","70-74","9/30/2010"," 32,471"
"Male","75-79","9/30/2010"," 30,816"
"Male","80-84","9/30/2010"," 23,404"
"Male","85+","9/30/2010"," 18,043"
"Male","20 <","9/30/2010"," 10"
"Male","20-24","9/30/2010"," 623"
"Male","25-29","9/30/2010"," 3,281"
"Male","30-34","9/30/2010"," 2,834"
"Male","35-39","9/30/2010"," 2,825"
"Male","40-44","9/30/2010"," 4,426"
"Male","45-49","9/30/2010"," 4,541"
"Male","50-54","9/30/2010"," 5,137"
"Male","55-59","9/30/2010"," 6,310"
"Male","60-64","9/30/2010"," 10,881"
"Male","65-69","9/30/2010"," 7,493"
"Male","70-74","9/30/2010"," 5,889"
"Male","75-79","9/30/2010"," 5,871"
"Male","80-84","9/30/2010"," 4,510"
"Male","85+","9/30/2010"," 4,014"
"Male","20 <","9/30/2010"," 76"
"Male","20-24","9/30/2010"," 3,483"
"Male","25-29","9/30/2010"," 11,865"
"Male","30-34","9/30/2010"," 14,548"
"Male","35-39","9/30/2010"," 20,145"
"Male","40-44","9/30/2010"," 29,605"
"Male","45-49","9/30/2010"," 37,527"
"Male","50-54","9/30/2010"," 41,707"
"Male","55-59","9/30/2010"," 46,000"
"Male","60-64","9/30/2010"," 79,663"
"Male","65-69","9/30/2010"," 57,140"
"Male","70-74","9/30/2010"," 44,789"
"Male","75-79","9/30/2010"," 41,260"
"Male","80-84","9/30/2010"," 31,646"
"Male","85+","9/30/2010"," 24,711"
"Male","20 <","9/30/2010"," 379"
"Male","20-24","9/30/2010"," 17,194"
"Male","25-29","9/30/2010"," 54,939"
"Male","30-34","9/30/2010"," 69,378"
"Male","35-39","9/30/2010"," 81,614"
"Male","40-44","9/30/2010"," 105,533"
"Male","45-49","9/30/2010"," 112,419"
"Male","50-54","9/30/2010"," 129,470"
"Male","55-59","9/30/2010"," 140,991"
"Male","60-64","9/30/2010"," 227,138"
"Male","65-69","9/30/2010"," 165,048"
"Male","70-74","9/30/2010"," 117,440"
"Male","75-79","9/30/2010"," 114,762"
"Male","80-84","9/30/2010"," 92,915"
"Male","85+","9/30/2010"," 79,898"
"Male","20 <","9/30/2010"," 34"
"Male","20-24","9/30/2010"," 1,734"
"Male","25-29","9/30/2010"," 5,752"
"Male","30-34","9/30/2010"," 7,783"
"Male","35-39","9/30/2010"," 6,974"
"Male","40-44","9/30/2010"," 8,647"
"Male","45-49","9/30/2010"," 9,975"
"Male","50-54","9/30/2010"," 10,256"
"Male","55-59","9/30/2010"," 12,219"
"Male","60-64","9/30/2010"," 20,035"
"Male","65-69","9/30/2010"," 14,847"
"Male","70-74","9/30/2010"," 10,872"
"Male","75-79","9/30/2010"," 12,079"
"Male","80-84","9/30/2010"," 10,727"
"Male","85+","9/30/2010"," 9,191"
"Male","20 <","9/30/2010"," 4"
"Male","20-24","9/30/2010"," 237"
"Male","25-29","9/30/2010"," 873"
"Male","30-34","9/30/2010"," 1,015"
"Male","35-39","9/30/2010"," 1,483"
"Male","40-44","9/30/2010"," 2,624"
"Male","45-49","9/30/2010"," 3,655"
"Male","50-54","9/30/2010"," 4,304"
"Male","55-59","9/30/2010"," 4,229"
"Male","60-64","9/30/2010"," 7,725"
"Male","65-69","9/30/2010"," 6,047"
"Male","70-74","9/30/2010"," 4,686"
"Male","75-79","9/30/2010"," 4,338"
"Male","80-84","9/30/2010"," 3,404"
"Male","85+","9/30/2010"," 3,073"
"Male","20 <","9/30/2010"," 182"
"Male","20-24","9/30/2010"," 9,797"
"Male","25-29","9/30/2010"," 33,784"
"Male","30-34","9/30/2010"," 37,535"
"Male","35-39","9/30/2010"," 36,923"
"Male","40-44","9/30/2010"," 50,849"
"Male","45-49","9/30/2010"," 66,464"
"Male","50-54","9/30/2010"," 73,734"
"Male","55-59","9/30/2010"," 65,357"
"Male","60-64","9/30/2010"," 97,727"
"Male","65-69","9/30/2010"," 65,920"
"Male","70-74","9/30/2010"," 47,933"
"Male","75-79","9/30/2010"," 47,204"
"Male","80-84","9/30/2010"," 38,423"
"Male","85+","9/30/2010"," 30,203"
"Male","20 <","9/30/2010"," 108"
"Male","20-24","9/30/2010"," 5,979"
"Male","25-29","9/30/2010"," 20,473"
"Male","30-34","9/30/2010"," 23,103"
"Male","35-39","9/30/2010"," 25,784"
"Male","40-44","9/30/2010"," 36,894"
"Male","45-49","9/30/2010"," 43,496"
"Male","50-54","9/30/2010"," 49,193"
"Male","55-59","9/30/2010"," 53,379"
"Male","60-64","9/30/2010"," 84,341"
"Male","65-69","9/30/2010"," 63,396"
"Male","70-74","9/30/2010"," 44,129"
"Male","75-79","9/30/2010"," 38,639"
"Male","80-84","9/30/2010"," 31,997"
"Male","85+","9/30/2010"," 30,726"
"Male","20 <","9/30/2010"," 29"
"Male","20-24","9/30/2010"," 1,478"
"Male","25-29","9/30/2010"," 4,830"
"Male","30-34","9/30/2010"," 5,938"
"Male","35-39","9/30/2010"," 7,037"
"Male","40-44","9/30/2010"," 9,357"
"Male","45-49","9/30/2010"," 10,484"
"Male","50-54","9/30/2010"," 11,636"
"Male","55-59","9/30/2010"," 14,359"
"Male","60-64","9/30/2010"," 28,055"
"Male","65-69","9/30/2010"," 20,204"
"Male","70-74","9/30/2010"," 15,400"
"Male","75-79","9/30/2010"," 14,671"
"Male","80-84","9/30/2010"," 12,001"
"Male","85+","9/30/2010"," 9,445"
"Male","20 <","9/30/2010"," 53"
"Male","20-24","9/30/2010"," 2,564"
"Male","25-29","9/30/2010"," 7,705"
"Male","30-34","9/30/2010"," 10,781"
"Male","35-39","9/30/2010"," 14,154"
"Male","40-44","9/30/2010"," 21,993"
"Male","45-49","9/30/2010"," 26,163"
"Male","50-54","9/30/2010"," 29,980"
"Male","55-59","9/30/2010"," 34,707"
"Male","60-64","9/30/2010"," 67,130"
"Male","65-69","9/30/2010"," 49,691"
"Male","70-74","9/30/2010"," 40,626"
"Male","75-79","9/30/2010"," 38,948"
"Male","80-84","9/30/2010"," 29,664"
"Male","85+","9/30/2010"," 24,872"
"Male","20 <","9/30/2010"," 7"
"Male","20-24","9/30/2010"," 734"
"Male","25-29","9/30/2010"," 2,251"
"Male","30-34","9/30/2010"," 2,881"
"Male","35-39","9/30/2010"," 2,787"
"Male","40-44","9/30/2010"," 3,359"
"Male","45-49","9/30/2010"," 3,703"
"Male","50-54","9/30/2010"," 4,122"
"Male","55-59","9/30/2010"," 4,903"
"Male","60-64","9/30/2010"," 8,024"
"Male","65-69","9/30/2010"," 5,503"
"Male","70-74","9/30/2010"," 4,026"
"Male","75-79","9/30/2010"," 3,335"
"Male","80-84","9/30/2010"," 2,595"
"Male","85+","9/30/2010"," 2,244"
"Female","20 <","9/30/2010"," 26"
"Female","20-24","9/30/2010"," 992"
"Female","25-29","9/30/2010"," 2,608"
"Female","30-34","9/30/2010"," 4,658"
"Female","35-39","9/30/2010"," 5,868"
"Female","40-44","9/30/2010"," 7,304"
"Female","45-49","9/30/2010"," 6,174"
"Female","50-54","9/30/2010"," 5,157"
"Female","55-59","9/30/2010"," 3,976"
"Female","60-64","9/30/2010"," 2,491"
"Female","65-69","9/30/2010"," 1,324"
"Female","70-74","9/30/2010"," 926"
"Female","75-79","9/30/2010"," 809"
"Female","80-84","9/30/2010"," 631"
"Female","85+","9/30/2010"," 1,215"
"Female","20 <","9/30/2010"," 10"
"Female","20-24","9/30/2010"," 684"
"Female","25-29","9/30/2010"," 1,730"
"Female","30-34","9/30/2010"," 1,285"
"Female","35-39","9/30/2010"," 1,443"
"Female","40-44","9/30/2010"," 2,003"
"Female","45-49","9/30/2010"," 1,484"
"Female","50-54","9/30/2010"," 1,084"
"Female","55-59","9/30/2010"," 952"
"Female","60-64","9/30/2010"," 581"
"Female","65-69","9/30/2010"," 222"
"Female","70-74","9/30/2010"," 97"
"Female","75-79","9/30/2010"," 85"
"Female","80-84","9/30/2010"," 57"
"Female","85+","9/30/2010"," 123"
"Female","20 <","9/30/2010"," 40"
"Female","20-24","9/30/2010"," 1,557"
"Female","25-29","9/30/2010"," 4,992"
"Female","30-34","9/30/2010"," 5,439"
"Female","35-39","9/30/2010"," 6,556"
"Female","40-44","9/30/2010"," 7,585"
"Female","45-49","9/30/2010"," 7,210"
"Female","50-54","9/30/2010"," 6,321"
"Female","55-59","9/30/2010"," 4,993"
"Female","60-64","9/30/2010"," 3,564"
"Female","65-69","9/30/2010"," 2,454"
"Female","70-74","9/30/2010"," 1,557"
"Female","75-79","9/30/2010"," 1,374"
"Female","80-84","9/30/2010"," 911"
"Female","85+","9/30/2010"," 2,519"
"Female","20 <","9/30/2010"," 16"
"Female","20-24","9/30/2010"," 585"
"Female","25-29","9/30/2010"," 1,516"
"Female","30-34","9/30/2010"," 2,171"
"Female","35-39","9/30/2010"," 3,027"
"Female","40-44","9/30/2010"," 3,315"
"Female","45-49","9/30/2010"," 3,091"
"Female","50-54","9/30/2010"," 2,557"
"Female","55-59","9/30/2010"," 2,126"
"Female","60-64","9/30/2010"," 1,463"
"Female","65-69","9/30/2010"," 1,047"
"Female","70-74","9/30/2010"," 598"
"Female","75-79","9/30/2010"," 481"
"Female","80-84","9/30/2010"," 412"
"Female","85+","9/30/2010"," 842"
"Female","20 <","9/30/2010"," 124"
"Female","20-24","9/30/2010"," 4,842"
"Female","25-29","9/30/2010"," 15,130"
"Female","30-34","9/30/2010"," 21,591"
"Female","35-39","9/30/2010"," 20,566"
"Female","40-44","9/30/2010"," 22,748"
"Female","45-49","9/30/2010"," 22,524"
"Female","50-54","9/30/2010"," 19,559"
"Female","55-59","9/30/2010"," 15,832"
"Female","60-64","9/30/2010"," 10,816"
"Female","65-69","9/30/2010"," 6,550"
"Female","70-74","9/30/2010"," 4,883"
"Female","75-79","9/30/2010"," 4,669"
"Female","80-84","9/30/2010"," 3,443"
"Female","85+","9/30/2010"," 12,217"
"Female","20 <","9/30/2010"," 30"
"Female","20-24","9/30/2010"," 719"
"Female","25-29","9/30/2010"," 2,427"
"Female","30-34","9/30/2010"," 3,873"
"Female","35-39","9/30/2010"," 6,120"
"Female","40-44","9/30/2010"," 7,430"
"Female","45-49","9/30/2010"," 6,484"
"Female","50-54","9/30/2010"," 5,589"
"Female","55-59","9/30/2010"," 4,571"
"Female","60-64","9/30/2010"," 2,828"
"Female","65-69","9/30/2010"," 1,422"
"Female","70-74","9/30/2010"," 812"
"Female","75-79","9/30/2010"," 804"
"Female","80-84","9/30/2010"," 569"
"Female","85+","9/30/2010"," 1,802"
"Female","20 <","9/30/2010"," 8"
"Female","20-24","9/30/2010"," 228"
"Female","25-29","9/30/2010"," 735"
"Female","30-34","9/30/2010"," 1,522"
"Female","35-39","9/30/2010"," 1,623"
"Female","40-44","9/30/2010"," 1,951"
"Female","45-49","9/30/2010"," 2,203"
"Female","50-54","9/30/2010"," 1,963"
"Female","55-59","9/30/2010"," 1,640"
"Female","60-64","9/30/2010"," 1,051"
"Female","65-69","9/30/2010"," 630"
"Female","70-74","9/30/2010"," 541"
"Female","75-79","9/30/2010"," 413"
"Female","80-84","9/30/2010"," 333"
"Female","85+","9/30/2010"," 1,473"
"Female","20 <","9/30/2010"," 3"
"Female","20-24","9/30/2010"," 66"
"Female","25-29","9/30/2010"," 194"
"Female","30-34","9/30/2010"," 527"
"Female","35-39","9/30/2010"," 761"
"Female","40-44","9/30/2010"," 1,367"
"Female","45-49","9/30/2010"," 1,143"
"Female","50-54","9/30/2010"," 1,135"
"Female","55-59","9/30/2010"," 654"
"Female","60-64","9/30/2010"," 396"
"Female","65-69","9/30/2010"," 305"
"Female","70-74","9/30/2010"," 201"
"Female","75-79","9/30/2010"," 126"
"Female","80-84","9/30/2010"," 148"
"Female","85+","9/30/2010"," 227"
"Female","20 <","9/30/2010"," 0"
"Female","20-24","9/30/2010"," 12"
"Female","25-29","9/30/2010"," 59"
"Female","30-34","9/30/2010"," 492"
"Female","35-39","9/30/2010"," 581"
"Female","40-44","9/30/2010"," 539"
"Female","45-49","9/30/2010"," 494"
"Female","50-54","9/30/2010"," 497"
"Female","55-59","9/30/2010"," 366"
"Female","60-64","9/30/2010"," 269"
"Female","65-69","9/30/2010"," 201"
"Female","70-74","9/30/2010"," 104"
"Female","75-79","9/30/2010"," 99"
"Female","80-84","9/30/2010"," 68"
"Female","85+","9/30/2010"," 218"
"Female","20 <","9/30/2010"," 80"
"Female","20-24","9/30/2010"," 2,386"
"Female","25-29","9/30/2010"," 8,495"
"Female","30-34","9/30/2010"," 15,725"
"Female","35-39","9/30/2010"," 19,093"
"Female","40-44","9/30/2010"," 24,314"
"Female","45-49","9/30/2010"," 23,848"
"Female","50-54","9/30/2010"," 19,895"
"Female","55-59","9/30/2010"," 14,834"
"Female","60-64","9/30/2010"," 9,047"
"Female","65-69","9/30/2010"," 5,494"
"Female","70-74","9/30/2010"," 4,172"
"Female","75-79","9/30/2010"," 3,793"
"Female","80-84","9/30/2010"," 2,608"
"Female","85+","9/30/2010"," 8,340"
"Female","20 <","9/30/2010"," 22"
"Female","20-24","9/30/2010"," 139"
"Female","25-29","9/30/2010"," 521"
"Female","30-34","9/30/2010"," 1,000"
"Female","35-39","9/30/2010"," 1,256"
"Female","40-44","9/30/2010"," 1,321"
"Female","45-49","9/30/2010"," 978"
"Female","50-54","9/30/2010"," 699"
"Female","55-59","9/30/2010"," 433"
"Female","60-64","9/30/2010"," 164"
"Female","65-69","9/30/2010"," 108"
"Female","70-74","9/30/2010"," 69"
"Female","75-79","9/30/2010"," 10"
"Female","80-84","9/30/2010"," 9"
"Female","85+","9/30/2010"," 59"
"Female","20 <","9/30/2010"," 87"
"Female","20-24","9/30/2010"," 2,605"
"Female","25-29","9/30/2010"," 8,516"
"Female","30-34","9/30/2010"," 11,484"
"Female","35-39","9/30/2010"," 14,052"
"Female","40-44","9/30/2010"," 17,296"
"Female","45-49","9/30/2010"," 15,017"
"Female","50-54","9/30/2010"," 11,455"
"Female","55-59","9/30/2010"," 8,005"
"Female","60-64","9/30/2010"," 4,717"
"Female","65-69","9/30/2010"," 2,340"
"Female","70-74","9/30/2010"," 1,497"
"Female","75-79","9/30/2010"," 1,480"
"Female","80-84","9/30/2010"," 922"
"Female","85+","9/30/2010"," 2,107"
"Female","20 <","9/30/2010"," 10"
"Female","20-24","9/30/2010"," 799"
"Female","25-29","9/30/2010"," 2,157"
"Female","30-34","9/30/2010"," 1,981"
"Female","35-39","9/30/2010"," 1,702"
"Female","40-44","9/30/2010"," 1,489"
"Female","45-49","9/30/2010"," 1,473"
"Female","50-54","9/30/2010"," 1,269"
"Female","55-59","9/30/2010"," 940"
"Female","60-64","9/30/2010"," 510"
"Female","65-69","9/30/2010"," 320"
"Female","70-74","9/30/2010"," 367"
"Female","75-79","9/30/2010"," 281"
"Female","80-84","9/30/2010"," 174"
"Female","85+","9/30/2010"," 369"
"Female","20 <","9/30/2010"," 13"
"Female","20-24","9/30/2010"," 259"
"Female","25-29","9/30/2010"," 902"
"Female","30-34","9/30/2010"," 1,713"
"Female","35-39","9/30/2010"," 1,777"
"Female","40-44","9/30/2010"," 1,846"
"Female","45-49","9/30/2010"," 1,474"
"Female","50-54","9/30/2010"," 1,384"
"Female","55-59","9/30/2010"," 1,075"
"Female","60-64","9/30/2010"," 641"
"Female","65-69","9/30/2010"," 357"
"Female","70-74","9/30/2010"," 295"
"Female","75-79","9/30/2010"," 272"
"Female","80-84","9/30/2010"," 180"
"Female","85+","9/30/2010"," 478"
"Female","20 <","9/30/2010"," 53"
"Female","20-24","9/30/2010"," 1,945"
"Female","25-29","9/30/2010"," 5,586"
"Female","30-34","9/30/2010"," 7,446"
"Female","35-39","9/30/2010"," 8,570"
"Female","40-44","9/30/2010"," 10,002"
"Female","45-49","9/30/2010"," 8,186"
"Female","50-54","9/30/2010"," 6,601"
"Female","55-59","9/30/2010"," 5,132"
"Female","60-64","9/30/2010"," 3,443"
"Female","65-69","9/30/2010"," 2,081"
"Female","70-74","9/30/2010"," 1,702"
"Female","75-79","9/30/2010"," 1,553"
"Female","80-84","9/30/2010"," 1,069"
"Female","85+","9/30/2010"," 3,283"
"Female","20 <","9/30/2010"," 34"
"Female","20-24","9/30/2010"," 507"
"Female","25-29","9/30/2010"," 903"
"Female","30-34","9/30/2010"," 3,172"
"Female","35-39","9/30/2010"," 4,727"
"Female","40-44","9/30/2010"," 6,091"
"Female","45-49","9/30/2010"," 5,479"
"Female","50-54","9/30/2010"," 4,409"
"Female","55-59","9/30/2010"," 3,528"
"Female","60-64","9/30/2010"," 2,204"
"Female","65-69","9/30/2010"," 1,435"
"Female","70-74","9/30/2010"," 1,169"
"Female","75-79","9/30/2010"," 1,058"
"Female","80-84","9/30/2010"," 751"
"Female","85+","9/30/2010"," 1,571"
"Female","20 <","9/30/2010"," 15"
"Female","20-24","9/30/2010"," 633"
"Female","25-29","9/30/2010"," 1,228"
"Female","30-34","9/30/2010"," 1,813"
"Female","35-39","9/30/2010"," 1,824"
"Female","40-44","9/30/2010"," 2,397"
"Female","45-49","9/30/2010"," 2,185"
"Female","50-54","9/30/2010"," 1,818"
"Female","55-59","9/30/2010"," 1,500"
"Female","60-64","9/30/2010"," 1,014"
"Female","65-69","9/30/2010"," 629"
"Female","70-74","9/30/2010"," 474"
"Female","75-79","9/30/2010"," 541"
"Female","80-84","9/30/2010"," 387"
"Female","85+","9/30/2010"," 1,013"
"Female","20 <","9/30/2010"," 6"
"Female","20-24","9/30/2010"," 125"
"Female","25-29","9/30/2010"," 235"
"Female","30-34","9/30/2010"," 231"
"Female","35-39","9/30/2010"," 271"
"Female","40-44","9/30/2010"," 308"
"Female","45-49","9/30/2010"," 266"
"Female","50-54","9/30/2010"," 214"
"Female","55-59","9/30/2010"," 178"
"Female","60-64","9/30/2010"," 111"
"Female","65-69","9/30/2010"," 55"
"Female","70-74","9/30/2010"," 32"
"Female","75-79","9/30/2010"," 13"
"Female","80-84","9/30/2010"," 4"
"Female","85+","9/30/2010"," 14"
"Female","20 <","9/30/2010"," 21"
"Female","20-24","9/30/2010"," 1,015"
"Female","25-29","9/30/2010"," 2,999"
"Female","30-34","9/30/2010"," 2,634"
"Female","35-39","9/30/2010"," 2,165"
"Female","40-44","9/30/2010"," 3,126"
"Female","45-49","9/30/2010"," 2,932"
"Female","50-54","9/30/2010"," 2,229"
"Female","55-59","9/30/2010"," 1,899"
"Female","60-64","9/30/2010"," 1,233"
"Female","65-69","9/30/2010"," 590"
"Female","70-74","9/30/2010"," 590"
"Female","75-79","9/30/2010"," 462"
"Female","80-84","9/30/2010"," 299"
"Female","85+","9/30/2010"," 856"
"Female","20 <","9/30/2010"," 33"
"Female","20-24","9/30/2010"," 915"
"Female","25-29","9/30/2010"," 2,498"
"Female","30-34","9/30/2010"," 2,781"
"Female","35-39","9/30/2010"," 3,236"
"Female","40-44","9/30/2010"," 4,439"
"Female","45-49","9/30/2010"," 4,245"
"Female","50-54","9/30/2010"," 3,271"
"Female","55-59","9/30/2010"," 2,591"
"Female","60-64","9/30/2010"," 1,676"
"Female","65-69","9/30/2010"," 1,009"
"Female","70-74","9/30/2010"," 616"
"Female","75-79","9/30/2010"," 689"
"Female","80-84","9/30/2010"," 506"
"Female","85+","9/30/2010"," 1,025"
"Female","20 <","9/30/2010"," 37"
"Female","20-24","9/30/2010"," 721"
"Female","25-29","9/30/2010"," 2,304"
"Female","30-34","9/30/2010"," 3,790"
"Female","35-39","9/30/2010"," 4,311"
"Female","40-44","9/30/2010"," 5,074"
"Female","45-49","9/30/2010"," 4,031"
"Female","50-54","9/30/2010"," 3,231"
"Female","55-59","9/30/2010"," 2,687"
"Female","60-64","9/30/2010"," 1,687"
"Female","65-69","9/30/2010"," 1,038"
"Female","70-74","9/30/2010"," 726"
"Female","75-79","9/30/2010"," 606"
"Female","80-84","9/30/2010"," 480"
"Female","85+","9/30/2010"," 1,043"
"Female","20 <","9/30/2010"," 5"
"Female","20-24","9/30/2010"," 100"
"Female","25-29","9/30/2010"," 316"
"Female","30-34","9/30/2010"," 722"
"Female","35-39","9/30/2010"," 1,055"
"Female","40-44","9/30/2010"," 1,381"
"Female","45-49","9/30/2010"," 1,631"
"Female","50-54","9/30/2010"," 1,367"
"Female","55-59","9/30/2010"," 1,062"
"Female","60-64","9/30/2010"," 744"
"Female","65-69","9/30/2010"," 491"
"Female","70-74","9/30/2010"," 403"
"Female","75-79","9/30/2010"," 448"
"Female","80-84","9/30/2010"," 253"
"Female","85+","9/30/2010"," 656"
"Female","20 <","9/30/2010"," 42"
"Female","20-24","9/30/2010"," 1,036"
"Female","25-29","9/30/2010"," 3,980"
"Female","30-34","9/30/2010"," 6,934"
"Female","35-39","9/30/2010"," 8,136"
"Female","40-44","9/30/2010"," 9,794"
"Female","45-49","9/30/2010"," 10,067"
"Female","50-54","9/30/2010"," 7,604"
"Female","55-59","9/30/2010"," 5,260"
"Female","60-64","9/30/2010"," 2,950"
"Female","65-69","9/30/2010"," 1,517"
"Female","70-74","9/30/2010"," 914"
"Female","75-79","9/30/2010"," 937"
"Female","80-84","9/30/2010"," 697"
"Female","85+","9/30/2010"," 1,818"
"Female","20 <","9/30/2010"," 34"
"Female","20-24","9/30/2010"," 1,218"
"Female","25-29","9/30/2010"," 3,775"
"Female","30-34","9/30/2010"," 3,401"
"Female","35-39","9/30/2010"," 2,990"
"Female","40-44","9/30/2010"," 3,267"
"Female","45-49","9/30/2010"," 3,906"
"Female","50-54","9/30/2010"," 3,247"
"Female","55-59","9/30/2010"," 2,400"
"Female","60-64","9/30/2010"," 1,891"
"Female","65-69","9/30/2010"," 1,164"
"Female","70-74","9/30/2010"," 1,049"
"Female","75-79","9/30/2010"," 1,176"
"Female","80-84","9/30/2010"," 800"
"Female","85+","9/30/2010"," 3,196"
"Female","20 <","9/30/2010"," 32"
"Female","20-24","9/30/2010"," 631"
"Female","25-29","9/30/2010"," 2,264"
"Female","30-34","9/30/2010"," 3,910"
"Female","35-39","9/30/2010"," 5,772"
"Female","40-44","9/30/2010"," 7,874"
"Female","45-49","9/30/2010"," 7,632"
"Female","50-54","9/30/2010"," 5,906"
"Female","55-59","9/30/2010"," 4,713"
"Female","60-64","9/30/2010"," 3,230"
"Female","65-69","9/30/2010"," 2,173"
"Female","70-74","9/30/2010"," 1,568"
"Female","75-79","9/30/2010"," 1,669"
"Female","80-84","9/30/2010"," 1,017"
"Female","85+","9/30/2010"," 2,389"
"Female","20 <","9/30/2010"," 23"
"Female","20-24","9/30/2010"," 928"
"Female","25-29","9/30/2010"," 2,471"
"Female","30-34","9/30/2010"," 2,881"
"Female","35-39","9/30/2010"," 3,039"
"Female","40-44","9/30/2010"," 3,670"
"Female","45-49","9/30/2010"," 3,539"
"Female","50-54","9/30/2010"," 3,405"
"Female","55-59","9/30/2010"," 2,805"
"Female","60-64","9/30/2010"," 1,732"
"Female","65-69","9/30/2010"," 890"
"Female","70-74","9/30/2010"," 588"
"Female","75-79","9/30/2010"," 621"
"Female","80-84","9/30/2010"," 488"
"Female","85+","9/30/2010"," 1,773"
"Female","20 <","9/30/2010"," 25"
"Female","20-24","9/30/2010"," 845"
"Female","25-29","9/30/2010"," 2,125"
"Female","30-34","9/30/2010"," 2,297"
"Female","35-39","9/30/2010"," 3,154"
"Female","40-44","9/30/2010"," 3,609"
"Female","45-49","9/30/2010"," 2,877"
"Female","50-54","9/30/2010"," 2,715"
"Female","55-59","9/30/2010"," 2,111"
"Female","60-64","9/30/2010"," 1,125"
"Female","65-69","9/30/2010"," 809"
"Female","70-74","9/30/2010"," 634"
"Female","75-79","9/30/2010"," 579"
"Female","80-84","9/30/2010"," 376"
"Female","85+","9/30/2010"," 675"
"Female","20 <","9/30/2010"," 48"
"Female","20-24","9/30/2010"," 1,114"
"Female","25-29","9/30/2010"," 2,691"
"Female","30-34","9/30/2010"," 3,872"
"Female","35-39","9/30/2010"," 5,337"
"Female","40-44","9/30/2010"," 6,693"
"Female","45-49","9/30/2010"," 6,421"
"Female","50-54","9/30/2010"," 5,259"
"Female","55-59","9/30/2010"," 4,138"
"Female","60-64","9/30/2010"," 2,537"
"Female","65-69","9/30/2010"," 1,461"
"Female","70-74","9/30/2010"," 1,060"
"Female","75-79","9/30/2010"," 1,010"
"Female","80-84","9/30/2010"," 706"
"Female","85+","9/30/2010"," 1,758"
"Female","20 <","9/30/2010"," 12"
"Female","20-24","9/30/2010"," 239"
"Female","25-29","9/30/2010"," 339"
"Female","30-34","9/30/2010"," 706"
